GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BANF2	0	NA	NA	NA	NA	NA
TMEM74B	1.390914504	-0.010955255	0.287770931	-0.005623235	0.995513331	NA
FAM110A	75.47151539	0.173568472	0.224429061	0.778996706	0.435981655	0.657615139
SIRPD	0	NA	NA	NA	NA	NA
MRPS26	244.835934	0.100512703	0.154161729	0.642929513	0.520269838	0.726507537
DEFB129	0	NA	NA	NA	NA	NA
S1PR4	0.24272055	-0.054545661	0.152128056	-0.313570349	0.753847382	NA
NCLN	1210.597673	0.139488168	0.105750736	1.317974276	0.187512259	0.390894599
CITED1	0.756272092	0.07459401	0.201500701	0.136389817	0.891513123	NA
HNRNPR	1788.557133	-0.104391281	0.104231403	-1.013082235	0.311020883	0.53875786
ZNF436	734.3263811	-0.499341	0.098177485	-5.088288968	3.61E-07	4.78E-06
MAX	937.4829794	0.130346613	0.116565571	1.110387347	0.266832148	0.489871952
CHURC1-FNTB	0	NA	NA	NA	NA	NA
ARMCX5	132.3341887	-0.331626036	0.178406452	-1.848930098	0.064467907	0.181950269
GDF5	245.0356874	-1.174383798	0.217190648	-5.416155306	6.09E-08	9.28E-07
MMP24	59.6384358	0.385880364	0.230931711	1.668117415	0.095292421	0.240699163
NECAB3	161.8244214	-0.339113617	0.164879872	-2.082608783	0.037286898	0.119883096
ID1	51.11601837	0.541284548	0.293414257	1.749745582	0.080162225	0.212021152
RALY	2049.69946	-0.443932056	0.111483175	-3.982579847	6.82E-05	0.000562071
DYNLRB1	1448.805212	0.128462451	0.106006114	1.218130296	0.223174463	0.436001386
C20orf173	0	NA	NA	NA	NA	NA
EIF2S2	2077.977768	0.034215536	0.083825636	0.408790188	0.682693641	0.84017211
ERGIC3	3681.12928	-0.123011151	0.075662867	-1.626857729	0.103767317	0.256722185
ROMO1	382.2049746	0.113933786	0.121658711	0.933470995	0.35057684	0.576662392
BPIFB9P	0.213050359	-0.054545661	0.152128056	-0.316349863	0.751736968	NA
FAM83C	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
BPIFB1	0	NA	NA	NA	NA	NA
CEP250	745.8124421	-0.296697084	0.124544867	-2.386921978	0.016990097	0.064413049
PLAGL2	356.0975377	0.195292796	0.120488834	1.619082488	0.105429516	0.2597677
MMP24OS	727.3375444	0.144433058	0.114487516	1.269111606	0.204401261	0.411893979
GRPR	4.17785782	-0.483098098	0.369937076	-1.266647235	0.205281455	0.413155716
KDM5C	1815.131032	0.031664912	0.095537656	0.32393563	0.745986768	0.876284743
AMOT	387.5628111	-2.238646914	0.165794646	-13.53282955	1.00E-41	2.00E-39
TMEM115	1001.590533	0.371736122	0.093202535	3.988694728	6.64E-05	0.000549229
PSMB2	1187.989557	-0.069967548	0.086288573	-0.809744533	0.418087017	0.641277562
AGO3	466.9438329	0.152456704	0.108174541	1.409964683	0.158550112	0.348441826
UROD	1183.997697	-0.216017568	0.090230847	-2.389661708	0.016863898	0.064043442
ST3GAL3	220.7744963	-0.009397579	0.140449292	-0.066713608	0.946809701	0.974517551
TMEM53	104.635051	0.533501419	0.19141294	2.791201791	0.005251272	0.024812063
HECTD3	1156.158008	-0.158896113	0.089960527	-1.76654728	0.077304077	0.206602852
KLC1	524.1950661	0.315176357	0.131011447	2.406981673	0.016084977	0.061761249
XRCC3	180.4708107	0.24358366	0.164934183	1.481827107	0.138386304	0.317333411
TUBGCP3	497.298261	-0.084128009	0.108000424	-0.778499395	0.436274663	0.657929999
MCF2L	1.201371411	-0.249129058	0.245276814	-0.900693122	0.367751507	NA
F10	294.7452942	0.692292626	0.163311481	4.259396299	2.05E-05	0.000193763
PCID2	867.2448084	0.063008692	0.090966855	0.692129064	0.488856281	0.70040452
PROZ	2.69858246	-0.038477709	0.331839153	-0.32750328	0.743287263	NA
SLURP1	0.213050359	-0.054545661	0.152128056	-0.316349863	0.751736968	NA
LRFN3	304.2231396	0.207142128	0.124591555	1.659635291	0.096987844	0.24389085
IGFLR1	1.053953604	0.090249847	0.231940818	0.287745672	0.773541426	NA
CAPNS1	6649.804317	0.154261576	0.078899427	1.956310127	0.050428632	0.151433722
PDCD2L	22.85393108	0.133954127	0.311204704	0.414943793	0.67818305	0.837400374
GPR42	0	NA	NA	NA	NA	NA
RBM42	906.9014051	0.216772679	0.10450517	2.070182309	0.038435275	0.122584655
KIRREL2	0	NA	NA	NA	NA	NA
UBA2	1692.042248	0.292541329	0.107625707	2.715642186	0.006614737	0.030150533
FFAR2	0	NA	NA	NA	NA	NA
HCST	13.41571162	0.240866022	0.34566027	0.70731699	0.479369509	0.693358398
FFAR1	0	NA	NA	NA	NA	NA
COX6B1	1506.833141	-0.000624243	0.094238078	-0.003709307	0.997040408	0.998127262
KRT36	0.745383104	0.107394571	0.20808526	0.346883136	0.728679117	NA
THRA	1533.793598	0.196838448	0.106678254	1.843923631	0.065194271	0.183436708
CCR7	24.2928891	0.031170378	0.309406739	0.094429702	0.924767823	0.96448102
NR1D1	348.3877327	-0.396215731	0.189138618	-2.085088168	0.037061298	0.119305139
FRMD8	612.8453972	0.404197771	0.105544552	3.834973214	0.000125578	0.000974665
PRDX5	2337.305543	-0.005381925	0.101429476	-0.054411629	0.956607214	0.978346863
BCL2L12	113.9536962	0.135329577	0.172807773	0.776060128	0.437713485	0.659208581
IRF3	473.5690303	-0.120750866	0.113989461	-1.057971363	0.290068498	0.517031123
PRMT1	1189.606055	-0.09011604	0.10787661	-0.839245731	0.40133143	0.624844627
RRAS	2024.503432	0.558459277	0.091202712	6.123954356	9.13E-10	1.79E-08
PRRG2	5.677537104	-0.162918602	0.374678149	-0.442421631	0.658184129	0.825160835
SCAF1	1279.461962	0.161983607	0.084292143	1.921629592	0.054652382	0.160272601
PRR12	645.5451981	-0.009755327	0.103962082	-0.097281075	0.922503185	0.963277147
TSKS	7.062374135	-0.201699927	0.374363425	-0.694340574	0.487468652	0.699275258
FLRT1	4.446078679	-0.158167997	0.368517139	-0.271058572	0.786345984	0.896712348
ASL	252.2984444	0.44490398	0.153566779	2.888588664	0.003869749	0.019171955
SBDS	1827.580536	0.365035261	0.105805534	3.456878782	0.000546471	0.003584076
CSN1S1	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
STATH	0	NA	NA	NA	NA	NA
HTN1	0	NA	NA	NA	NA	NA
STAT5A	870.0525301	0.590267656	0.09563633	6.171170075	6.78E-10	1.35E-08
WNK4	19.52037551	-0.762546293	0.346163743	-2.471688642	0.013447658	0.053625799
BECN1	967.5012318	0.212962377	0.098546466	2.162028942	0.030615945	0.102794798
PRKCG	1.479736995	0.213571257	0.285398752	1.0363217	0.300052086	NA
TRAP1	275.2966103	-0.217624743	0.135345549	-1.629412622	0.103225698	0.255584669
GLIS2	741.3330445	-0.16634196	0.126524046	-1.301586129	0.193057904	0.397214802
NSRP1	716.0701353	0.044814224	0.117191615	0.391050653	0.695759795	0.847439868
DNAJC8	1412.285997	-0.189031641	0.085580126	-2.210602743	0.027063359	0.093500312
AHDC1	595.7475906	-0.642466525	0.10588582	-6.071516329	1.27E-09	2.43E-08
IFI6	640.0775611	0.126957855	0.154351182	0.802722036	0.422135414	0.645458398
DACH2	0.391921862	0.000483638	0.152702107	-0.060733767	0.951571239	NA
ZNF384	716.3509899	-0.068283512	0.102708121	-0.668280771	0.503954385	0.713809677
EMG1	264.0401789	0.191367379	0.154053574	1.253939186	0.209864111	0.419137735
SSX1	0	NA	NA	NA	NA	NA
UXT	464.0181205	0.15450739	0.113322602	1.363362719	0.172768225	0.370801071
CFP	3.277541034	-0.014765585	0.354841681	-0.075284009	0.939988744	0.971311803
ELK1	651.3496335	0.382266503	0.106510187	3.582990689	0.000339683	0.002355455
TIMM17B	204.1959513	0.034134869	0.143026737	0.231083393	0.817250016	0.913737829
PCNX4	1320.4778	-0.248341461	0.083953743	-2.958464578	0.003091758	0.015876649
ATG14	900.5666944	-0.077602794	0.12950878	-0.620444627	0.534965099	0.737129165
KTN1	7274.516554	0.322800092	0.127930505	2.49638065	0.012546788	0.050785548
SIX1	474.8122766	-0.236443276	0.123451185	-1.911880194	0.055891563	0.162866699
RHOJ	674.4674049	-1.176775605	0.132923515	-8.879314286	6.73E-19	3.55E-17
DLGAP5	17.40037926	-0.023501739	0.334565218	-0.074298601	0.94077279	0.971348163
L3HYPDH	440.4866909	0.313263727	0.126043076	2.486438742	0.012902878	0.051850578
HSPA2	449.7447391	2.339714119	0.156369868	14.87334625	4.91E-50	1.50E-47
ZBTB1	773.5876394	0.28558316	0.105285126	2.710595273	0.006716255	0.03051477
TRMT5	380.1142609	-0.071324378	0.112965338	-0.632941259	0.526772003	0.731011428
SGPP1	582.4477209	0.27493202	0.116164251	2.362311294	0.018161385	0.068027869
PLEKHG3	241.4194425	-0.003852841	0.187280136	-0.05268641	0.957981767	0.979047335
PZP	22.26185806	0.211117698	0.33899707	0.632149278	0.527289337	0.731440813
PRDM7	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
RHOT1	497.6314727	-0.038342986	0.113756294	-0.339410668	0.734300383	0.869605705
EVI2A	22.38601656	-1.120354405	0.321909424	-3.425434771	0.000613816	0.003964167
OMG	310.2353952	-1.602734643	0.189643996	-8.453782723	2.82E-17	1.26E-15
DYNC2I1	501.2646924	-0.096769487	0.104815009	-0.92423479	0.355364086	0.58127032
AIF1L	93.59849077	-2.401137195	0.223141896	-10.53915403	5.70E-26	5.52E-24
FAM78A	18.00818179	-0.801276056	0.3291936	-2.448440737	0.014347603	0.056450534
NUP214	971.2386526	-0.012402872	0.099824324	-0.124320328	0.901061653	0.952394352
CTAG2	0	NA	NA	NA	NA	NA
AVPR2	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
SLC10A3	782.3414081	0.154042429	0.092367852	1.668333498	0.095249542	0.240664004
MAP2K2	2738.416847	0.209617566	0.095151194	2.198413553	0.027919649	0.095864827
HNRNPH2	1554.290773	-0.019761056	0.090121144	-0.221599864	0.824625388	0.917761213
ARMCX1	1179.134193	-0.27631445	0.119691637	-2.318688177	0.02041195	0.074631939
TMEM35A	788.3056924	-1.618197042	0.161415257	-10.08710266	6.30E-24	5.18E-22
TIMM8A	74.68741612	0.030529827	0.206113975	0.125793336	0.899895517	0.952213606
ZC4H2	184.8536587	-0.392190099	0.147243349	-2.662017053	0.007767394	0.034371105
CANX	14338.49564	0.031557189	0.091423884	0.338373043	0.735082086	0.870247291
INTS11	1066.285568	0.047441964	0.096909447	0.487699879	0.625762438	0.802851717
RGS13	0.213063787	-0.054545661	0.152128056	-0.199749301	0.841676654	NA
IPPK	54.56659643	-0.099702393	0.231410944	-0.455715762	0.648594386	0.818328346
ZNF484	72.86128251	-0.213474939	0.214539018	-1.012003995	0.311536143	0.539196699
OMD	304.6353346	1.708537229	0.160013663	10.69741155	1.05E-26	1.08E-24
FGD3	0.213036931	-0.054545661	0.152128056	-0.219616631	0.826169738	NA
HIVEP3	19.42919581	0.468297229	0.322212508	1.451147588	0.146738768	0.330230955
PPCS	507.8846633	0.031549531	0.109365405	0.289191911	0.772434522	0.889946694
EDN2	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
BCL11B	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
COX7C	2132.730831	0.018544554	0.084894702	0.219084778	0.826584008	0.918387468
TRAF2	143.2106368	-0.242080864	0.168862876	-1.428192215	0.153236541	0.340438443
ABHD8	239.446113	-0.029491809	0.135726813	-0.22126212	0.824888343	0.917761213
MASP1	8105.344985	-0.230181257	0.081903511	-2.816381558	0.004856795	0.023272079
ATP13A4	3.780078869	0.136378541	0.364893257	0.370535466	0.710983556	0.85764055
PLAAT1	1.036691049	0.138158292	0.264770513	0.725568573	0.468103293	NA
HELB	33.80754415	-0.09656151	0.300795645	-0.335612732	0.737162921	0.871228047
RAP1B	3431.895442	0.355618833	0.100129933	3.550710717	0.000384192	0.002623327
IL22	0	NA	NA	NA	NA	NA
TSPAN8	26.39581067	2.706272471	0.348094595	6.958902244	3.43E-12	8.90E-11
BEST3	0.335513826	-0.084830527	0.152211878	-0.485585325	0.627261203	NA
RAB3IP	40.88374634	0.563484259	0.258552323	2.142719134	0.032135658	0.10674972
PTPRB	17.00158587	-0.370648206	0.346541529	-0.817940048	0.413391421	0.636287687
DYRK2	659.8527334	0.071225818	0.123008079	0.569201213	0.569219597	0.763654058
YEATS4	119.9317603	-0.185772407	0.173678792	-1.082413997	0.279068612	0.503975429
TAS2R3	2.15132741	0.308690817	0.331726865	1.082405388	0.279072435	NA
TAS2R4	5.350686772	-0.082087427	0.369906218	-0.498531937	0.618109164	0.798510317
TAS2R5	7.160106124	-0.464855192	0.37435299	-1.237914218	0.21574787	0.426792804
CRYGN	9.86588325	0.358364704	0.374508405	0.9278146	0.353503749	0.579560583
LRRC61	6.7688413	-0.279370537	0.374532343	-0.784632359	0.432669152	0.654705569
TRPV5	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
IDUA	470.335153	-0.069815291	0.119788654	-0.577942426	0.56330299	0.758976661
FGFRL1	616.5895491	-0.063044018	0.130527256	-0.492694636	0.622228368	0.800586487
TMEM175	383.4358039	-0.094760812	0.136609317	-0.697493356	0.485494096	0.697853075
AUNIP	6.824341914	-0.30882798	0.373752701	-0.880249003	0.378724432	0.603301105
PIN1	645.5737938	0.167537279	0.100185126	1.673590095	0.094211186	0.238870253
FBXL12	456.4564883	0.08530664	0.128974871	0.669897602	0.502923069	0.712930886
EMC1	1326.475078	-0.067854732	0.095437592	-0.710658483	0.477295893	0.692313955
PLA2G5	14.98593645	-0.069325459	0.352837533	0.182766228	0.854981448	0.931674426
UBR4	7882.152679	-0.167370111	0.098506779	-1.706528884	0.087909653	0.226833633
HP1BP3	4126.41684	-0.039902755	0.074125979	-0.538276453	0.590386205	0.778740775
ADGRE2	31.10401079	0.29268938	0.288373028	1.067992138	0.285524058	0.511617176
SIN3B	1254.214242	-0.138720404	0.084720858	-1.638131195	0.101394329	0.252378781
OR7A10	0	NA	NA	NA	NA	NA
SLC35E1	905.9795975	0.114444133	0.113181842	1.007671392	0.313612243	0.54116867
EPS15L1	551.2838131	-0.257967771	0.109371435	-2.359063294	0.018321131	0.068462019
KLF2	92.13631535	-0.347515229	0.216951232	-1.516521678	0.129387493	0.302135999
OR7C2	0	NA	NA	NA	NA	NA
OR7C1	0	NA	NA	NA	NA	NA
F2RL3	0.521699857	0.012055968	0.158785177	-0.152355943	0.878906204	NA
UQCR11	206.9253101	0.109811097	0.149961244	0.735502342	0.462033614	0.679325574
GFER	160.4982232	0.175021626	0.164142446	1.053959611	0.291901409	0.519109562
SYNGR3	40.69442983	0.903316018	0.280736595	3.057145029	0.002234561	0.012070187
PKMYT1	6.538571325	0.223994161	0.374450823	0.637755656	0.523632749	0.729154035
WFIKKN1	4.071827139	0.276415559	0.356803512	0.95862234	0.337749034	0.564880467
WDR24	170.7085954	-0.024735665	0.158301549	-0.156457556	0.875672373	0.941251134
FBXL16	11.24013092	0.455544404	0.358103152	1.267327105	0.205038353	0.412742875
CHTF18	81.34550603	-0.437498333	0.202044476	-2.147046468	0.031789582	0.105983373
GNG13	0.132012745	0.038613367	0.152128056	0.238145893	0.811767941	NA
TUBBP1	308.0920957	-1.108482142	0.163313744	-6.793117364	1.10E-11	2.65E-10
MACF1	11439.28842	0.344634043	0.142468426	2.387813997	0.016948917	0.064272534
SMARCA4	1590.119356	-0.096200524	0.093046685	-1.041226642	0.297770374	0.525659299
KDM4B	1329.326466	0.160700413	0.086608869	1.851482427	0.06410018	0.181174374
TICAM1	259.0446964	0.336569722	0.132093556	2.549975493	0.010773049	0.04484989
METTL25	80.58357944	-0.189036701	0.213878227	-0.888110449	0.374481343	0.599309402
IL17B	0.673043494	0.012653654	0.197595456	0.019953749	0.984080268	NA
EMC6	10.04778817	-0.146850337	0.366756432	-0.441927998	0.65854131	0.825409832
OR1E2	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
METTL16	645.2376018	-0.250974855	0.120426373	-2.084130019	0.037148342	0.11948682
TUBA4A	229.3619019	-1.496564048	0.149788894	-9.989931386	1.69E-23	1.34E-21
VIL1	0.378020864	0.03981675	0.152257503	0.227562415	0.819986442	NA
AAMP	1358.527059	0.287711847	0.091435422	3.144100746	0.001665981	0.009368367
PNKD	397.3779023	-0.031632789	0.119257593	-0.272718503	0.785069611	0.896532749
TNFRSF19	1990.000224	-0.83241105	0.160192744	-5.281110999	1.28E-07	1.83E-06
RNF6	748.6550645	0.110748087	0.096903876	1.143125558	0.252986464	0.473016838
ECHS1	1065.370295	-0.164075802	0.086242055	-1.902961163	0.057045613	0.165519193
ZNF835	4.771687307	-0.213069493	0.366207226	-0.531283052	0.595222648	0.781946401
AKAP9	1465.972456	0.055110172	0.093859285	0.587666051	0.556756467	0.753363015
GNG11	861.6696914	0.324641689	0.123352377	2.611731965	0.009008485	0.038711201
SEM1	714.7668059	0.126420284	0.099125574	1.275799094	0.202026548	0.40876478
GNGT1	0.498467184	-0.025285418	0.153357572	0.000949564	0.999242357	NA
HIP1	1425.66378	0.46291469	0.110384614	4.18201321	2.89E-05	0.000261523
PTPN12	1641.89318	0.389804274	0.092681495	4.206578582	2.59E-05	0.000237588
POR	872.080107	0.2387835	0.095369134	2.496108892	0.012556405	0.050811303
FGL2	224.2368726	-0.723369007	0.185992669	-3.884981584	0.000102338	0.000809167
STYXL1	374.2124385	-0.216692196	0.121838092	-1.784325253	0.074370829	0.200929908
STEAP4	286.6981797	3.60157395	0.334096334	10.53873742	5.73E-26	5.52E-24
GNAI1	520.1502145	0.516855553	0.126023109	4.116898284	3.84E-05	0.000336134
PEX1	385.2581802	-0.145073848	0.119408306	-1.21408905	0.224713721	0.437879005
MTERF1	161.9000177	0.209947719	0.160674994	1.302175556	0.192856379	0.397052764
SGCE	1863.36907	0.037629093	0.082975752	0.453566616	0.650140786	0.819749577
RBM48	222.0224696	0.071614134	0.147103414	0.483682726	0.628611054	0.805612657
CASD1	321.9529973	-0.075152653	0.126039845	-0.594230646	0.552357858	0.749618713
ZNF780B	254.2954571	-0.384271129	0.169396083	-2.274145074	0.022957265	0.082017995
LRFN1	8.425904878	-0.286420254	0.368174716	-0.768355798	0.442275833	0.662589748
ZFP36	1610.743612	0.329442954	0.100291973	3.284409462	0.001021963	0.006157013
SRD5A3	138.5663315	0.404742744	0.169103387	2.392877389	0.016716826	0.063655197
SPINK2	0	NA	NA	NA	NA	NA
RASL11B	124.3210846	1.974847705	0.374238778	6.249609555	4.11E-10	8.37E-09
PAICS	1046.562543	-0.247914171	0.114710779	-2.181794848	0.029124677	0.099001957
KDR	3.134471717	0.606795437	0.352460915	1.599263824	0.109761994	0.267944865
PPAT	164.3648002	-0.101551419	0.173934034	-0.610709783	0.541391728	0.741970697
TUBGCP6	1134.681792	0.269103812	0.093260668	2.886043994	0.003901176	0.019290933
ADM2	58.95323515	-2.221316832	0.270902648	-7.959587267	1.73E-15	6.62E-14
DGCR6L	640.0537162	-0.06436294	0.097055	-0.665338249	0.505834171	0.715239625
DGCR8	527.6872031	-0.132995618	0.111273721	-1.202528258	0.229158925	0.443383195
ASPHD2	28.40905112	-0.01893705	0.302644654	-0.00398915	0.996817127	0.998095425
VPREB3	0.409031432	-0.050509983	0.152785356	-0.068000012	0.945785625	NA
SDF2L1	133.0889623	0.422116667	0.268725428	1.348680491	0.177439615	0.376941507
GAL3ST1	4.640542106	0.442373564	0.365009579	1.216469951	0.223805951	0.436665828
YWHAH	1334.712982	-0.027495304	0.092279308	-0.297912756	0.765769752	0.885993958
RFPL1	0	NA	NA	NA	NA	NA
RFPL2	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
YWHAH-AS1	1.152279412	-0.328841101	0.26074904	-1.400942325	0.161231321	NA
GNAZ	10.18448113	0.258663762	0.369650821	0.815379092	0.414855349	0.637635938
MGAT3	11.94663693	-0.012053066	0.367630924	0.096666456	0.922991279	0.963464693
ADORA2A	2.853508653	0.051636362	0.319017332	-0.444090576	0.6569771	NA
ATF4	5821.341965	-0.23570837	0.079743623	-2.9561726	0.003114827	0.015968858
A4GALT	1268.566813	0.508959625	0.123872683	4.109501584	3.97E-05	0.000346338
RFPL3	0	NA	NA	NA	NA	NA
CDC42EP1	1598.542435	0.065212272	0.09031241	0.718569299	0.472406335	0.688483185
APOL3	463.7975755	0.413594876	0.152633583	2.658564903	0.007847423	0.03467701
MCHR1	6.648473374	-1.603264785	0.369689279	-4.232282642	2.31E-05	0.000215926
TPST2	267.5207862	0.058909091	0.145128986	0.420042983	0.674454054	0.83478608
BAIAP2L2	23.70500189	0.26528893	0.327223674	0.77606016	0.437713466	0.659208581
MPST	579.734298	0.938521821	0.133580814	7.011437346	2.36E-12	6.25E-11
GALR3	0	NA	NA	NA	NA	NA
TST	316.7803068	1.250812091	0.132775616	9.410436181	4.94E-21	3.21E-19
APOL5	0.246021547	0.007560358	0.152128056	0.075413928	0.939885378	NA
IGLL1	0	NA	NA	NA	NA	NA
APOL2	1079.141202	0.253109324	0.12014268	2.092631493	0.036382063	0.11771085
RAC2	30.46939089	-0.33830751	0.294488874	-1.211385752	0.225747597	0.439231807
LIF	153.6016748	-2.270068981	0.238373583	-9.570772506	1.06E-21	7.40E-20
C22orf23	147.1434264	0.082574163	0.187000521	0.403515016	0.68656939	0.84222055
APOBEC3A	1.498205707	-0.046561345	0.272699217	-0.255829326	0.798082629	NA
APOBEC3F	91.84604834	-0.425626477	0.211079187	-2.033418017	0.042010309	0.131206596
RIBC2	6.403096783	-0.204231191	0.372264847	-0.942059385	0.346162237	0.572089056
KRT17	0.213036931	-0.054545661	0.152128056	-0.219616631	0.826169738	NA
EMC4	960.6559103	-0.027368649	0.09435628	-0.290499639	0.771434027	0.889187612
RNF112	32.4161307	0.291426457	0.282441769	1.074739541	0.282491355	0.507580831
SPECC1	117.2499679	-0.814626685	0.185198156	-4.43151489	9.36E-06	9.49E-05
CPA4	164.6429903	-2.062602146	0.204380625	-10.00687637	1.42E-23	1.14E-21
DOCK4	1061.454687	0.09467465	0.112617146	0.819143636	0.412704468	0.635643848
POT1	346.0835138	0.000758411	0.120450259	0.006900143	0.994494526	0.99679246
TAS2R16	0	NA	NA	NA	NA	NA
ATP6V1F	735.6969049	0.003090717	0.097073364	0.029706668	0.976300994	0.987558387
LSM8	310.1829349	0.008006974	0.132614286	0.059351411	0.952672213	0.977459217
CDHR3	85.5999775	-0.305000308	0.209874653	-1.489508492	0.136353519	0.314009225
PRKRIP1	406.7536062	-0.220738757	0.123477293	-1.788300248	0.07372758	0.199918369
VGF	2.933402896	0.341375172	0.298079913	0.199598934	0.841794262	NA
